MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE
TGDÐ,Nhà thuốc An Khang Nguyễn Sinh Sắc,"Số 90 Đường Nguyễn Sinh Sắc, Phường Sa Đéc, Tỉnh Đồng Tháp, Việt Nam",10.2906069,105.7673472
TGDÐ,Nhà thuốc An Khang Lô 11 Phong Châu,"Đường Phong Châu, Phường Nam Nha Trang, Tỉnh Khánh Hòa, Việt Nam",12.236123,109.1791467
TGDÐ,Nhà thuốc An Khang 131 Hoàng Hoa Thám,"131 Hoàng Hoa Thám, Phường Bình Lợi Trung, Thành phố Hồ Chí Minh, Việt Nam",10.8081254,106.6881762
TGDÐ,Nhà thuốc An Khang 372 Phạm Văn Bạch,"372 Phạm Văn Bạch, Phường Tân Sơn, Thành phố Hồ Chí Minh, Việt Nam",10.8271951,106.6407589
TGDÐ,Nhà thuốc An Khang Lộc Ninh (QL13),"Số 200 đường QL13, KP. Ninh Thịnh (QL13), Xã Lộc Ninh, Tỉnh Đồng Nai, Việt Nam",11.8476398,106.5883173
TGDÐ,Nhà thuốc An Khang 273 Nguyễn Huệ,"Số 273 Nguyễn Huệ, Phường Quy Nhơn, Tỉnh Gia Lai, Việt Nam",13.7669257,109.2268771
TGDÐ,Nhà thuốc An Khang 17A1 Bình Khởi,"17A1 Khóm Bình Khởi, Phường Sơn Đông, Tỉnh Vĩnh Long, Việt Nam",10.248319,106.355959
TGDÐ,Nhà thuốc An Khang 35 Quang Trung,"Số 35 Quang Trung, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",10.0161373,105.0795826
TGDÐ,Nhà thuốc An Khang Bến Cầu,"Khu phố 1, Xã Bến Cầu, Tỉnh Tây Ninh, Việt Nam",11.108626,106.180046
TGDÐ,Nhà thuốc An Khang Krông Năng,"Khối V, Xã Krông Năng, Tỉnh Đắk Lắk, Việt Nam",12.951787,108.343664
TGDÐ,Nhà thuốc An Khang 291 Quang Trung,"291 Quang Trung, tổ 10, Phường Cẩm Thành, Tỉnh Quảng Ngãi, Việt Nam",15.1253838,108.803066
TGDÐ,Nhà thuốc An Khang 74 Nguyễn Văn Thoại,"Số 74 Nguyễn Văn Thoại, Phường Ngũ Hành Sơn, Thành phố Đà Nẵng, Việt Nam",16.0544454,108.2402957
TGDÐ,Nhà thuốc An Khang 177 Âu Dương Lân,"177 Âu Dương Lân, Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",10.7451115,106.6836074
TGDÐ,Nhà thuốc An Khang Vàm Láng,"Khu phố 02, Xã Gia Thuận, Tỉnh Đồng Tháp, Việt Nam",10.411714,106.768921
TGDÐ,Nhà thuốc An Khang 202 Lê Đình Cẩn,"202 Lê Đình Cẩn, Khu phố 10, Phường Tân Tạo, Thành phố Hồ Chí Minh, Việt Nam",10.759665,106.5973759
