MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE,LIST_ATT
VXLC,"58112-VX HCM 454 Quốc Lộ 13, P. Bến Cát","454 Quốc Lộ 13, P. Mỹ Phước, TP. Bến Cát, Tỉnh Bình Dương",11.147063,106.598782,Trường học
VXLC,"58113-VX HYN 11 Nguyễn Bình, P. Mỹ Hào","11 Nguyễn Bình, P. Bần Yên Nhân, TX. Mỹ Hào, Tỉnh Hưng Yên",20.938863,106.060216,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58114-VX HCM 51C/1 Đường 22/12, P. An Phú","51C/1 Đường 22/12, P. An Phú, TP. Thuận An, Tỉnh Bình Dương",10.947261,106.739547,Bệnh viện; Chợ; Trường học
VXLC,"58115-VX DNI 116/4-116A/4 Quốc Lộ 1A, P. Long Bình","116/4-116A/4 Quốc Lộ 1A, P. Tân Biên, TP. Biên Hòa, Tỉnh Đồng Nai",10.968281,106.900056,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58116-VX HCM 110-110A-110B Phan Huy Ích, P. Tân Bình","110-110A-110B Phan Huy Ích, P. 14, Q. Tân Bình, TP. Hồ Chí Minh",10.831079,106.633427,Chợ; Ðối thủ; Trường học
VXLC,"58117-VX QTI 202 Quang Trung, P. Bắc Gianh","202 Quang Trung, P. Quảng Thọ, TX. Ba Đồn, Tỉnh Quảng Bình",17.756012,106.432974,Bệnh viện; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58118-VX CMU 20 Trần Phú, P. Bạc Liêu","20 Trần Phú, P. 3, TP. Bạc Liêu, Tỉnh Bạc Liêu",9.286721,105.723142,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58119-VX NBH 74 Biên Hòa, P. Phủ Lý","74 Biên Hòa, P. Minh Khai, TP. Phủ Lý, Tỉnh Hà Nam",20.543361,105.918564,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58120-VX BNH Lô LK3-08 KDA Nhà Ở Phía Bắc, P. Thuận Thành","Lô LK3-08 KDA Nhà Ở Phía Bắc, P. Hồ, TX. Thuận Thành, Tỉnh Bắc Ninh",21.059571,106.086208,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58121-VX TQG 291 Nguyễn Thái Học, P. Hà Giang 2","291 Nguyễn Thái Học, P. Trần Phú, TP. Hà Giang, Tỉnh Hà Giang",22.830535,104.986091,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58122-VX DAG 441 Ngô Quyền, P. An Hải","441 Ngô Quyền, P. An Hải Bắc, Q. Sơn Trà, TP. Đà Nẵng",16.081323,108.235693,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58123-VX DNI 126 Quốc Lộ 1A, X. Trảng Bom","126 Quốc Lộ 1A, TT Trảng Bom, H. Trảng Bom, Tỉnh Đồng Nai",10.951422,106.993223,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58124-VX HCM 485 Đỗ Xuân Hợp, P. Phước Long","485 Đỗ Xuân Hợp, P. Phước Long B, TP. Thủ Đức, TP. Hồ Chí Minh",10.816902,106.774253,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58125-VX CTO 02 Trần Hưng Đạo, P. Phú Lợi","02 Trần Hưng Đạo, P. 2, TP. Sóc Trăng, Tỉnh Sóc Trăng",9.601985,105.973287,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58126-VX DNI 626 Lê Duẩn, X. Long Thành","626 Lê Duẩn, TT. Long Thành, H. Long Thành, Tỉnh Đồng Nai",10.7763893,106.9545068,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58127-VX HYN 355 Lý Bôn, P. Trần Hưng Đạo","355 Lý Bôn, P. Đề Thám, TP. Thái Bình, Tỉnh Thái Bình",20.444386,106.338387,Bệnh viện; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58128-VX KHA 2051 Hùng Vương, P. Cam Linh","2051 Hùng Vương, P. Cam Thuận, TP. Cam Ranh, Tỉnh Khánh Hòa",11.918133,109.151367,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58129-VX THA 116-118 Nguyễn Huệ, P. Quang Trung","116-118 Nguyễn Huệ, P. Ngọc Trạo, TX. Bỉm Sơn, Tỉnh Thanh Hoá",20.082946,105.856691,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58130-VX CTO 01 Đường 3/2, P. Ninh Kiều","01 Đường 3/2, P. Xuân Khánh, Q. Ninh Kiều, TP. Cần Thơ",10.032437,105.774005,Bệnh viện; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58131-VX BNH 229-231 Minh Khai, P. Từ Sơn","229 - 231 Minh Khai, P. Đông Ngàn, TP. Từ Sơn, Tỉnh Bắc Ninh",21.122685,105.968314,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58132-VX QNH 95 Vĩnh Thông, P. Mạo Khê","95 Vĩnh Thông, P. Mạo Khê, TP. Đông Triều, Tỉnh Quảng Ninh",21.056761,106.598769,Chợ; Trường học
VXLC,"58133-VX HNI 01 Hùng Nguyên, X. Thường Tín","1 Hùng Nguyên, TT. Thường Tín, H. Thường Tín, TP. Hà Nội",20.869335,105.864831,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58134-VX DAG 279 Phan Châu Trinh, P. Tam Kỳ","279 Phan Châu Trinh, P. Phước Hòa, TP. Tam Kỳ, Tỉnh Quảng Nam",15.567886,108.490441,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58135-VX TNN 84 Trường Chinh, P. Đức Xuân","84 Trường Chinh, P. Đức Xuân, TP. Bắc Kạn, Tỉnh Bắc Kạn",22.143246,105.833815,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58136-VX THA 232 Trần Phú, P. Hạc Thành","232 Trần Phú, P. Lam Sơn, TP. Thanh Hóa, Tỉnh Thanh Hóa",19.805327,105.776348,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58137-VX HNI 7-9-11 Bắc Sơn, P. Chương Mỹ","7-9-11 Bắc Sơn, TT. Chúc Sơn, H. Chương Mỹ, TP. Hà Nội",20.924066,105.704969,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58138-VX DNI 71 Hùng Vương, P. Long Khánh","71 Hùng Vương, P. Xuân An, TP. Long Khánh, Tỉnh Đồng Nai",19.8053271,105.7762456,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58139-VX HNI 39 Tây Cao Tốc, X. Thiên Lộc","39 Tây Cao Tốc, X. Kim Chung, H. Đông Anh, TP. Hà Nội",21.129061,105.779507,Chợ; Phòng khám / TYT; Trường học
VXLC,"58140-VX HCM 741 Kinh Dương Vương, P. An Lạc","741 Kinh Dương Vương, P. An Lạc, Q. Bình Tân, TP. Hồ Chí Minh",10.727846,106.607574,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58141-VX CTO Trần Hưng Đạo, P. Vị Thanh","Thửa 119, Tờ bản đồ 14, Trần Hưng Đạo, P. 1, TP. Vị Thanh, Tỉnh Hậu Giang",9.783263,105.466947,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58142-VX SLA 6-8 Nguyễn Lương Bằng, P. Tô Hiệu","6-8 Nguyễn Lương Bằng, P. Quyết Thắng, TP. Sơn La, Tỉnh Sơn La",21.327039,103.914926,Chợ; Ðối thủ; Trường học
VXLC,"58143-VX HNI 305-307 Bình Đà, X. Bình Minh","305-307 Bình Đà, X. Bình Minh, H. Thanh Oai, TP. Hà Nội",20.891475,105.763071,Chợ; Ðối thủ; Trường học
VXLC,"58144-VX HCM 44 Đường Số 7, X. Long Hải","44 Đường Số 7, TT. Long Hải, H. Long Đất, Tỉnh Bà Rịa - Vũng Tàu",10.415205,107.219866,Chợ; Ðối thủ; Trường học
VXLC,"58145-VX HCM 1086 Lê Văn Lương, X. Nhà Bè","1086 Lê Văn Lương, X. Phước Kiển, H. Nhà Bè, TP. Hồ Chí Minh",10.707484,106.702979,Bệnh viện; Trường học
VXLC,"58146-VX DAG 170 Bắc Sơn, P. An Khê","170 Bắc Sơn, P. Hòa An, Q. Cẩm Lệ, TP. Đà Nẵng",16.050339,108.17833,Phòng khám / TYT; Trường học
VXLC,"58147-VX DNI 982-983 Quốc Lộ 51, P. Long Hưng","982-983 Quốc Lộ 51, P. An Hòa, TP. Biên Hòa, Tỉnh Đồng Nai",10.894508,106.86492,Bệnh viện; Chợ; Trường học
VXLC,"58148-VX LĐG 322 Trần Phú, P. 1 Bảo Lộc","322 Trần Phú, P. 1, TP. Bảo Lộc, Tỉnh Lâm Đồng",11.5433906,107.807822,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58149-VX HCM 52/3 Đường ĐT743C, P. Dĩ An","52/3 Đường ĐT743C, P. Dĩ An, TP. Dĩ An, Tỉnh Bình Dương",10.9115097,106.7518237,Chợ; Trường học
VXLC,"58150-VX DNI F267 Võ Thị Sáu, P. Trấn Biên","F267 Võ Thị Sáu, P. Thống Nhất, TP. Biên Hòa, Tỉnh Đồng Nai",10.9476015,106.8271969,Bệnh viện; Ðối thủ; Trường học
VXLC,"58151-VX HNI 1 Sài Đồng, P. Phúc Lợi","1 Sài Đồng, P. Phúc Đồng, Q. Long Biên, TP. Hà Nội",21.0330239,105.9090723,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58152-VX NAN Khối Tân Phong, P. Hoàng Mai","Khối Tân Phong, P. Quỳnh Thiện, TX. Hoàng Mai, Tỉnh Nghệ An",19.2537439,105.7117234,Chợ; Phòng khám / TYT; Trường học
VXLC,"58153-VX DTP 75 Trần Hưng Đạo, P. Hồng Ngự","75 Trần Hưng Đạo, P. An Thạnh, TP. Hồng Ngự, Tỉnh Đồng Tháp",10.808986,105.343997,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58154-VX QNH 394 Quang Trung, P. Uông Bí","394 Quang Trung, P. Quang Trung, TP. Uông Bí, Tỉnh Quảng Ninh",21.034359,106.774492,Phòng khám / TYT; Trường học
VXLC,"58155-VX VLG Đại Lộ Đồng Khởi, P. Phú Khương","Đại Lộ Đồng Khởi, P. Phú Khương, TP. Bến Tre, Tỉnh Bến Tre",10.2475278,106.3738333,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58156-VX GLI 301 Quang Trung, P. Tam Quan","301 Quang Trung, P. Tam Quan, TX. Hoài Nhơn, Tỉnh Bình Định",14.551982,109.044354,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58157-VX HNI 2E Ngõ 34 Xuân La, P. Xuân Đỉnh","2E Ngõ 34 Xuân La, P. Xuân La, Q. Tây Hồ, TP. Hà Nội",21.066048,105.805226,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58158-VX HCM 887-889 Võ Văn Vân, X. Tân Vĩnh Lộc","887 - 889 Võ Văn Vân, X. Vĩnh Lộc B, H. Bình Chánh, TP. Hồ Chí Minh",10.780488,106.573619,Chợ; Ðối thủ
VXLC,"58159-VX HCM 337 Lê Văn Quới, P. Bình Tân","337 Lê Văn Quới, P. Bình Trị Đông A, Q. Bình Tân, TP. Hồ Chí Minh",10.776148,106.608899,Ðối thủ; Trường học
VXLC,"58160-VX GLI 167 Hùng Vương, P. Pleiku","167 Hùng Vương, P. Hội Thương, TP. PleiKu, Tỉnh Gia Lai",13.9766988,108.0045671,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58161-VX HNI Thôn Nội Đồng, X. Quang Minh","Thôn Nội Đồng, X. Đại Thịnh, H. Mê Linh, TP. Hà Nội",21.1865358,105.7206153,Ðối thủ
VXLC,"58162-VX DTP 82-84 Nguyễn Huệ, P. Cao Lãnh","82-84 Nguyễn Huệ, P.1, TP. Cao Lãnh, Tỉnh Đồng Tháp",10.45575,105.6353889,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58163-VX HCM 294 Thống Nhất, P. An Hội Đông","294 Thống Nhất, P. 16, Q. Gò Vấp, TP. Hồ Chí Minh",10.8409805,106.665001,Ðối thủ; Trường học
VXLC,"58164-VX LĐG A35 Hùng Vương, P. Phú Thuỷ","A35 Hùng Vương, P. Phú Thủy, TP. Phan Thiết, Tỉnh Bình Thuận",10.938491,108.105973,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58165-VX LCI 689 Điện Biên, P. Yên Bái","689 Điện Biên, P. Minh Tân, TP. Yên Bái, Tỉnh Yên Bái",21.7150257,104.9026277,Bệnh viện; Chợ; Ðối thủ; Trường học
VXLC,"58166-VX DTP 325 Nguyễn Huệ, P. Gò Công","325 Nguyễn Huệ, P.1, TP. Gò Công, Tỉnh Tiền Giang",10.359756,106.672262,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58167-VX HCM 268 Lê Hồng Phong, X. Ngãi Giao","268 Lê Hồng Phong, TT. Ngãi Giao, H. Châu Đức, Tỉnh Bà Rịa - Vũng Tàu",10.647901226,107.2435563,Bệnh viện; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58168-VX HCM 16-18 Nguyễn Gia Trí, P. Thạnh Mỹ Tây","16-18 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh",10.801943149,106.715898229,Ðối thủ; Trường học
VXLC,"58169-VX QNI 386 Nguyễn Nghiêm, P. Cẩm Thành","386 Nguyễn Nghiêm, P. Nguyễn Nghiêm, TP. Quảng Ngãi, Tỉnh Quảng Ngãi",15.120633717,108.802242376,Bệnh viện; Chợ; Ðối thủ; Trường học
VXLC,"58170-VX TNN 61B-61C Tổ 4, P. Tích Lương","61B-61C, Tổ 4, P. Trung Thành, TP. Thái Nguyên, Tỉnh Thái Nguyên",21.544483136,105.869565876,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58171-VX TNN 1 Tôn Đức Thắng, P. Phổ Yên","1 Tôn Đức Thắng, P. Ba Hàng, TP. Phổ Yên, Tỉnh Thái Nguyên",21.418704,105.870777,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58172-VX AGG 113 Phạm Văn Kỷ, P. Hà Tiên","113 Phạm Văn Kỷ, P. Pháo Đài, TP. Hà Tiên, Tỉnh Kiên Giang",10.379948,104.482578,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58173-VX NAN Khối 2, X. Đô Lương","Khối 2, TT. Đô Lương, H. Đô Lương, Tỉnh Nghệ An",18.9036424,105.3109717,Chợ; Ðối thủ
VXLC,"58174-VX DNI 2552-2554 Hùng Vương, X. Xuân Lộc","2552-2554 Hùng Vương, X. Xuân Hiệp, H. Xuân Lộc, Tỉnh Đồng Nai",10.9133554,107.3980353,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58175-VX HCM 3 Bùi Bằng Đoàn, P. Tân Hưng","3 Bùi Bằng Đoàn, P. Tân Phong, Q. 7, TP. Hồ Chí Minh",10.730646,106.7087,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58176-VX QNH 699-701 Trần Phú, P. Quang Hanh","699-701 Trần Phú, P. Cẩm Thủy, TP. Cẩm Phả, Tỉnh Quảng Ninh",21.009661,107.265867,Chợ; Trường học
VXLC,"58178-VX HCM 255 Nguyễn Hữu Trí, X. Tân Nhựt","255 Nguyễn Hữu Trí, TT. Tân Túc, H. Bình Chánh, TP. Hồ Chí Minh",10.693806,106.584306,Bệnh viện; Phòng khám / TYT; Trường học
VXLC,"58179-VX THA Thửa 625-626, Bản Đồ 8, P. Sầm Sơn","Thửa 625-626, Bản đồ 8, P. Trường Sơn, TP. Sầm Sơn, Tỉnh Thanh Hoá",19.736088,105.89241,Chợ; Ðối thủ; Trường học
VXLC,"58180-VX NBH 24 Trần Hưng Đạo, X. Giao Thủy","24 Trần Hưng Đạo, TDP Sơn Hòa, TT. Ngô Đồng, H. Giao Thủy, Tỉnh Nam Định",20.28038,106.444072,Chợ; Ðối thủ; Trường học
VXLC,"58181-VX NAN Khối 4, X. Diễn Châu","Khối 4, TT. Diễn Thành, H. Diễn Châu, Tỉnh Nghệ An",18.977792,105.601135,Chợ; Phòng khám / TYT; Trường học
VXLC,"58182-VX PTO 68 Bạch Đằng, P. Âu Cơ","68 Bạch Đằng, P. Âu Cơ, TX. Phú Thọ, Tỉnh Phú Thọ",21.398815,105.222573,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58183-VX HCM 216 Võ Văn Ngân, P. Thủ Đức","L1-19 Tầng 1, TTTM Vincom, 216 Võ Văn Ngân, P. Bình Thọ, TP. Thủ Đức, TP. Hồ Chí Minh",10.8503417,106.7653761,Chợ; Ðối thủ; Trường học
VXLC,"58184-VX HPG TDP Mánh, P. Thủy Nguyên","TDP Mánh, P. Thủy Đường, TP. Thủy Nguyên, TP. Hải Phòng",20.922154,106.683078,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58185-VX HCM NI 189 Cống Quỳnh, P. Cầu Ông Lãnh","NI 189 (Phòng 11) Cống Quỳnh, P. Nguyễn Cư Trinh, Q. 1, TP. Hồ Chí Minh",10.754792,106.6952276,Bệnh viện; Ðối thủ; Trường học
VXLC,"58186-VX LĐG 541 đường QL20, Liên Nghĩa, X. Đức Trọng","541 đường QL20, TT. Liên Nghĩa, H. Đức Trọng, Tỉnh Lâm Đồng",11.739007,108.374495,Bệnh viện; Trường học
VXLC,"58187-VX LCU 45 Đường 30/4, P. Tân Phong","45 Đường 30/04, P. Đông Phong, TP. Lai Châu, Tỉnh Lai Châu",22.382348,103.480029,Bệnh viện; Ðối thủ; Phòng khám / TYT
VXLC,"58188-VX PTO TDP Lũng Thượng, X. Tam Hồng","Tổ Dân Phố Lũng Thượng, TT. Tam Hồng, H. Yên Lạc, Tỉnh Vĩnh Phúc",21.228108,105.572393,Bệnh viện; Ðối thủ; Phòng khám / TYT
VXLC,"58189-VX HNI 137 Lạc Long Quân, P. Tây Hồ","137 Lạc Long Quân, P. Nghĩa Đô, Q. Cầu Giấy, TP. Hà Nội",21.0518023,105.8085162,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58190-VX TNN 2 Nguyễn Khuyến, P. Sông Công","2 Nguyễn Khuyến, P. Thắng Lợi, TP. Sông Công, Tỉnh Thái Nguyên",21.4677444,105.8448957,Phòng khám / TYT; Trường học
VXLC,"58191-VX DLK 389 Hùng Vương, P. Buôn Hồ","389 Hùng Vương, P. An Lạc, TX. Buôn Hồ, Tỉnh Đắk Lắk",12.919235,108.264982,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58192-VX HCM 284 Nguyễn Văn Tăng, P. Long Bình","284 Nguyễn Văn Tăng, P. Long Thạnh Mỹ, TP. Thủ Đức, TP. Hồ Chí Minh",10.841178,106.822226,Chợ; Phòng khám / TYT; Trường học
VXLC,"58193-VX TNH 4-6-8 Phạm Hùng, P. Long Hoa","4-6-8 Phạm Hùng, P. Long Hoa, TX. Hòa Thành, Tỉnh Tây Ninh",11.28611,106.126873,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58194-VX HNI SH0104-SH0204, Toà Park Hill 7, Times City","SH0104-SH0204, Tòa Park 7, Vinhomes Time City Park Hill, 25 Ngõ 13 Lĩnh Nam, P. Mai Động, Q. Hoàng Mai, TP. Hà Nội",20.991446,105.868938,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58195-VX TNH 14 Hùng Vương, P. Kiến Tường","14 Hùng Vương, P. 1, TX. Kiến Tường, Tỉnh Long An",20.733438,105.770359,Chợ; Ðối thủ; Trường học
VXLC,"58196-VX HNI Tòa CT7G KĐT mới Dương Nội, P. Dương Nội","Tầng 1, Tòa CT7G, KĐT mới Dương Nội, P. Dương Nội, Q. Hà Đông, TP. Hà Nội",20.963142,105.748114,Bệnh viện; Trường học
VXLC,"58197-VX HTH 189 Trần Phú, P. Bắc Hồng Lĩnh","189 Trần Phú, P. Bắc Hồng, TX. Hồng Lĩnh, Tỉnh Hà Tĩnh",18.52943,105.696361,Chợ; Ðối thủ; Trường học
VXLC,"58198-VX HCM 123 Nguyễn Ảnh Thủ, P. Tân Thới HiệP","123 Nguyễn Ảnh Thủ, P. Hiệp Thành, Q. 12, TP. Hồ Chí Minh",10.876629,106.644924,Bệnh viện; Ðối thủ; Trường học
VXLC,"58199-VX HCM 720A Điện Biên Phủ, P. Thạnh Mỹ Tây","P4.SH04, Tòa Park, Vinhomes Central Park, 720A Điện Biên Phủ, P. 22, Q. Bình Thạnh, TP. Hồ Chí Minh",10.792942,106.722804,Bệnh viện; Ðối thủ; Trường học
VXLC,"58200-VX TNH 216 Quốc Lộ 22B, P. Trảng Bàng","216 Quốc Lộ 22B, P. Trảng Bàng, TX. Trảng Bàng, Tỉnh Tây Ninh",11.033651,106.353893,Bệnh viện; Chợ; Phòng khám / TYT; Trường học
VXLC,"58201-VX HCM 125/1-125/1A-125/2 Nguyễn Ảnh Thủ, X. Bà Điểm","125/1-125/1A-125/2 Nguyễn Ảnh Thủ, X. Bà Điểm, H. Hóc Môn, TP. Hồ Chí Minh",10.841549,106.599554,Chợ; Ðối thủ; Trường học
VXLC,"58202-VX HNI 56 Nguyễn Trãi, P. Thanh Xuân","56 Nguyễn Trãi, P. Thượng Đình, Q. Thanh Xuân, TP. Hà Nội",21.001524,105.817617,Bệnh viện; Ðối thủ; Trường học
VXLC,"58203-VX HNI 145-147-149 Lê Lợi, X. Vân Đình","145-147-149 Lê Lợi, TT. Vân Đình, H. Ứng Hòa, TP. Hà Nội",10.74383,106.630482,Chợ; Ðối thủ; Trường học
VXLC,"58204-VX HCM 145-147 Bình Phú, P. Bình Phú","145-147 Bình Phú, P. 11, Q. 6, TP. Hồ Chí Minh",10.743806,106.630431,Chợ; Ðối thủ; Trường học
VXLC,"58207-VX HCM 061/B-062/B Đường DT747, P. Tân Uyên","061/B-062/B Đường DT747, phường Uyên Hưng, Thành phố Tân Uyên, tỉnh Bình Dương",0.0,0.0,
VXLC,"58208-VX QNI 768 Phan Đình Phùng, P. Kon Tum","768 Phan Đình Phùng, Phường Duy Tân, TP. Kon Tum, Tỉnh Kon Tum",0.0,0.0,
